microsample	richness	neutral	phylogenetic	section	type	batch	cryosection	buffer	Xcoord	Ycoord	size	collection_method	collection	collection_attempts	cycles	animal	protocol	adapter	type_binomial	fastp_total_before_filtering.total_reads	fastp_total_after_filtering.total_reads	fastp_total_low_quality_reads	fastp_total_adapter_trimmed_reads	fastp_total_total_polyx_trimmed_reads	fastp_total_polyx_trimmed_reads.A	fastp_total_polyx_trimmed_reads.T	fastp_total_polyx_trimmed_reads.C	fastp_total_polyx_trimmed_reads.G	fastp_total_before_filtering.total_bases	fastp_total_after_filtering.total_bases	fastp_total_adapter_trimmed_bases	fastp_total_total_polyx_trimmed_bases	fastp_total_polyx_trimmed_bases.A	fastp_total_polyx_trimmed_bases.T	fastp_total_polyx_trimmed_bases.C	fastp_total_polyx_trimmed_bases.G	fastp_avg_before_filtering.gc_content	fastp_avg_after_filtering.gc_content	fastp_avg_duplication.rate	raw_sequences_chicken	raw_sequences_human	raw_sequences_pig	reads_mapped_chicken	reads_mapped_human	reads_mapped_pig	reads_unmapped_chicken	reads_unmapped_human	reads_unmapped_pig	raw_sequences_bacteria	reads_mapped_bacteria	reads_unmapped_bacteria	mapbac_counts_unfilt	mapbac_counts_filt	sgm_microbial_fraction	sgm_average_bacterial_archaeal_genome_size	np_Redundancy	np_Coverage	np_Diversity	kr_Eukaryota	kr_Bacteria	kr_Archaea	kr_Viruses	kr_total	kr_Bacteria_pct	genome_count_filtering30	seq_yield	seq_yield_filtered	low_quality_pct	adapter_contamination_pct	mapping_host_pct	mapping_human_pct	mapping_pig_pct	seq_yield_bacteria	mapping_bacteria_total_pct	mapping_bacteria_filtered_pct	mapping_reference_pct	bacteria_retained_pct
M301620	77	34.08471641313585	3.94484085794461	Caecum right	Positive	MSEB0015	G121eI104C	B11	11177.6133	47177.76744	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	53531746	52024252	713076	2081020	121317	41169	42970	28321	8857	8029761900	7770053083	34401448	2855263	438019	490862	1521612	404770	0.507485	0.503209	0.368229	52024252	52010970	49909252	7611	2086314	1397	52016641	49924656	49907855	49906604	40981483	8925121	40981483	37903834	0.7228	2656004	0.9612	0.9643999999999999	18.0545	9881746	3080567	22306	267224	13251843	0.2324632883139349	retained	53531746	52024252	0.02816074782989518	0.004284242600020307	1.421773166150792e-4	0.038973397206211055	2.6096664211176673e-5	49906604	0.7655547607208627	0.7877380533986341	0.8211635277768049	0.9249014731848528
M301621	75	35.16074844168149	3.891528768022837	Caecum right	Positive	MSEB0015	G121eI104C	B11	11837.50238	47108.93012	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	51121596	50102710	549226	2205981	91684	32360	33111	19983	6230	7668239400	7481106621	34768607	1992667	328754	353416	1087683	222814	0.513835	0.511259	0.391887	50102710	50096370	49566834	3729	524523	1752	50098981	49571847	49565082	49564466	40329243	9235223	40329243	37281189	0.7459	2668871	0.9612	0.9645	18.1052	9938136	2327640	21988	268163	12555927	0.18538177228969235	retained	51121596	50102710	0.01993063753330393	0.004534105573177593	7.294373203841289e-5	0.010260301732363754	3.4271230499141696e-5	49564466	0.7888885746055346	0.8049313699797875	0.8136725007790864	0.9244207484876421
M301622	68	32.45682631743571	3.8781442826776433	Caecum right	Positive	MSEB0015	G121eI104C	B11	12228.07868	47018.1632	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	58568244	56793492	779560	1297461	113457	38367	41198	23998	9894	8785236600	8500160605	19245645	2671849	395645	468106	1328302	479796	0.510633	0.505843	0.516627	56793492	56778208	55916960	8745	853878	1770	56784747	55924330	55915190	55913664	45704853	10208811	45704853	42009374	0.7864	2669661	0.9792000000000001	0.981	17.9349	11420222	2710625	22580	315345	14468772	0.1873431276683329	retained	58568244	56793492	0.030302291460198125	0.0021906803284045873	1.4931299630564304e-4	0.014579197559687807	3.0221155341450905e-5	55913664	0.7803691877803268	0.8047551117300553	0.8174183147790136	0.9191447131445757
M301623	5	4.724705292553039	2.119809887222979	Caecum right	NegativeCollection	MSEB0015	G121eI104Z	B11	NA	NA	NA	Lid8_Covaris_500639	NA	0	15	G121e	ULV2_Half	TecanSI_A_8nt	negative	33002536	31560330	623208	1694763	248163	105502	109671	24862	8128	4950380400	4702654500	34565377	4201625	1317835	1448272	1101352	334166	0.427202	0.418581	0.647707	31560330	31519500	6581670	27475	24804568	1471	31532855	6714932	6580199	6579848	226934	6352914	226934	70419	0.1582	3443640	0.9615	0.9648	15.3456	10638844	3022180	2550	3920	13667494	0.2211217359963721	retained	33002536	31560330	0.043699853853655365	0.006982367860053745	8.325117803068225e-4	0.7515958167578395	4.457233225955726e-5	6579848	0.006876259448667823	0.007190482482280762	0.03448924656010291	0.3103060801819031
M301624	26	17.880990094682623	3.4635293526938993	Caecum right	Positive	MSEB0015	G121eI104C	B11	12238.06288	47161.33866	5000	Lid8_Covaris_500639	Success	2	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	25177646	24489664	333194	1364749	75840	28545	29644	13399	4252	3776646900	3650984330	23109222	1525708	325515	356692	678057	165444	0.500972	0.496926	0.670612	24489664	24480478	20958974	6251	3500158	914	24483413	20980320	20958060	20957632	15447941	5509691	15447941	12093496	0.6757	2785391	0.9825	0.9840000000000001	17.2268	4818142	2338758	9761	97601	7264262	0.32195397137382986	retained	25177646	24489664	0.02732511212525587	0.006118978716278718	2.482757919465545e-4	0.1390184769457796	3.630204348730616e-5	20957632	0.613557796467549	0.6307943220454147	0.7371033616775025	0.7828548801422791
M301625	81	34.65934980431802	4.012043750747626	Caecum right	Positive	MSEB0015	G121eI104C	B11	11066.91824	47442.8341	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	50259472	49138712	547436	1606766	93779	33360	34731	19000	6688	7538920800	7346254844	25214590	2048949	336784	375835	1051492	284838	0.506011	0.502782	0.3274	49138712	49131094	48701020	4348	425684	905	49134364	48705410	48700115	48699260	40195074	8504186	40195074	37365553	0.7678	2632839	0.9620000000000001	0.9652	18.0549	9848703	2253324	20191	261844	12384062	0.1819535464211985	retained	50259472	49138712	0.02229947819587122	0.0033445887904804622	8.651105606521294e-5	0.008469726860640318	1.8006556057731764e-5	48699260	0.7997512190338968	0.8179920141170978	0.8253734040311906	0.929605279492706
M301626	11	7.955881155757454	2.8916995081511097	Caecum right	Positive	MSEB0015	G121eI104C	B11	12089.36378	48106.16384	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	11056296	10690424	161156	661530	56358	22515	25296	5906	2641	1658444400	1592301200	11843024	965260	278262	328032	264434	94532	0.487306	0.482241	0.621395	10690424	10653178	5780404	33930	4843260	847	10656494	5809918	5779557	5779440	3138093	2641347	3138093	1868779	0.42229999999999995	3031217	0.963	0.9661	16.5196	2315940	1675084	2738	19997	4013759	0.4173354703159806	retained	11056296	10690424	0.03309173343405423	0.007141043739542912	0.003068839690977883	0.4380544804516811	7.660793451984281e-5	5779440	0.2838285986554629	0.29354242638084327	0.5429752709605082	0.595514218348532
M301627	67	33.61701221306535	3.8376150576889985	Caecum right	Positive	MSEB0015	G121eI104C	B11	12291.68054	48099.18876	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	50947416	49879050	598110	2906931	117129	42517	43241	25015	6356	7642112400	7432399316	49954900	2478409	460913	488393	1307278	221825	0.508803	0.506129	0.562492	49879050	49866598	48333552	8805	1521563	885	49870245	48345035	48332667	48332058	38038419	10293639	38038419	34839837	0.7069	2681546	0.9749	0.9771	18.0166	9505337	3108665	21513	247652	12883167	0.24129664701233788	retained	50947416	49879050	0.02096997421812325	0.006536792104758889	1.728252518243516e-4	0.029865361572017704	1.7370851546229548e-5	48332058	0.7466211632794095	0.7626131411885351	0.7870225389533382	0.9159118048518262
M301628	0	1	0	Caecum right	NegativeCollection	MSEB0015	G121eI104Z	B11	NA	NA	NA	Lid8_Covaris_500639	NA	0	15	G121e	ULV2_Half	TecanSI_A_8nt	negative	5454332	5273916	78166	633869	30108	13151	12360	3228	1369	818149800	778675884	12864788	514408	163769	163641	140605	46393	0.495158	0.489783	0.60344	5273916	5268954	2117534	3475	3136966	621	5270441	2131988	2116913	2116844	114757	2002087	114757	0	0.2957	4961858	0.9381	0.9431999999999999	15.366	1340333	969888	1649	1066	2312936	0.41933196595150063	excluded	5454332	5273916	0.03307756110189112	0.01572424511990347	6.371082655034567e-4	0.5751329402023933	1.1385445550435873e-4	2116844	0.021039606683274873	0.02175935301206921	0.05421136370937112	0
M301629	77	35.60137604665327	4.057234694683544	Caecum right	Positive	MSEB0015	G121eI104C	B11	12553.1693	47697.32826	5000	Lid8_Covaris_500639	Success	2	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	60794018	59308114	696612	2097678	114188	40304	41356	23698	8830	9119102700	8863256167	33639179	2541095	413765	448265	1291259	387806	0.511946	0.508338	0.407944	59308114	59270142	58652050	32910	612515	1315	59275204	58657627	58650735	58649588	48253944	10395644	48253944	44690786	0.7506999999999999	2660679	0.9645	0.9675	18.1273	11678676	2762575	25780	320949	14787980	0.18681219476899483	retained	60794018	59308114	0.024441615291820325	0.0036888694103642456	5.413361558040135e-4	0.010075251153822405	2.163041765063135e-5	58649588	0.7937284882206667	0.8136145418483548	0.822749922812757	0.9261582017005698
M301630	1	1	1	Caecum right	NegativeMebrane	MSEB0015	G121eI104M	B11	9665.23738	37793.57598	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	negative	8707582	8416878	137070	507233	56330	23533	24043	6560	2194	1306137300	1252541179	10618529	957502	299024	317215	271233	70030	0.48894	0.483689	0.596133	8416878	8406750	2750852	7336	5622440	3523	8409542	2784310	2747329	2747192	99765	2647427	99765	5949	0.2657	3928708	0.9428	0.9476	15.9913	2442478	1174005	1397	3531	3621411	0.32418441320247826	retained	8707582	8416878	0.03338515790032181	0.008129718828181386	8.42484170691703e-4	0.6456947519988901	4.045899309360509e-4	2747192	0.011457256446163815	0.011852969711572391	0.036315263003095524	0.05963013080739738
M301631	78	34.759267789807645	3.952574010613174	Caecum right	Positive	MSEB0015	G121eI104C	B11	12925.6	47760.37328	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	45449930	44233172	645624	2359712	92637	31484	31116	23205	6832	6817489500	6594804259	40754298	2211783	322733	339655	1249726	299669	0.510266	0.506546	0.336291	44233172	44219730	43816308	9964	400044	877	44223208	43819686	43815431	43814600	36320211	7494389	36320211	33692545	0.731	2669916	0.9558	0.9595999999999999	18.0688	8583911	2120922	19269	237198	10961300	0.19349183034859005	retained	45449930	44233172	0.026771394367384065	0.005977904036375854	2.1923026064066546e-4	0.008801861741041186	1.929595931170851e-5	43814600	0.7991257852322324	0.8211079910796358	0.8289522442290926	0.9276527881404654
M301632	79	35.09264197227581	3.8943081285665127	Caecum right	Positive	MSEB0015	G121eI104C	B11	13655.3237	47737.86962	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	46263462	45130154	600160	1790299	89401	30601	31602	20550	6648	6939519300	6742040576	27944755	2046446	311107	344518	1125923	264898	0.510834	0.507523	0.306362	45130154	45108648	44667640	18155	436729	795	45111999	44671919	44666845	44666088	37023914	7642174	37023914	34392972	0.7594	2676150	0.956	0.9597	18.0542	8772146	2131861	19662	239460	11163129	0.1909734268949145	retained	46263462	45130154	0.024496826458858614	0.004026900681723012	3.924263169064174e-4	0.009440041473766057	1.718418738312321e-5	44666088	0.8002841205441996	0.820380847803001	0.8289043356561694	0.928939387661715
M301633	12	11.173191135277968	2.9794985495850903	Caecum right	Positive	MSEB0015	G121eI104C	B11	14190.2937	47733.95594	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	8215752	7848260	169472	417869	32514	12089	11994	6300	2131	1232362800	1169400293	8355041	716319	141046	156116	318685	100472	0.496813	0.489412	0.628713	7848260	7842290	5889700	3994	1941388	860	7844266	5900902	5888840	5888594	3367917	2520677	3367917	1884244	0.5771999999999999	3107168	0.9698	0.9723	16.4515	1398894	1083977	2978	28196	2514045	0.43116849539288277	retained	8215752	7848260	0.044730171991559625	0.006779692635967265	4.8613930897622033e-4	0.23630070625306118	1.0467696688020768e-4	5888594	0.40993411193521906	0.4291291318075599	0.5719390740811814	0.5594686567394624
M301634	80	33.42906846640187	4.017449472420919	Caecum right	Positive	MSEB0015	G121eI104C	B11	12278.52954	46523.46192	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	61874372	60106724	788014	1545725	122769	42236	44046	26244	10243	9281155800	8991886433	24755446	2860832	430699	485220	1442275	502638	0.507448	0.50293	0.401283	60106724	60092296	59385550	8261	699693	1770	60098463	59392603	59383780	59382180	49093400	10288780	49093400	45631744	0.7705	2636529	0.9684999999999999	0.9712000000000001	18.0084	11954605	2812460	24005	318287	15109357	0.18614028379897304	retained	61874372	60106724	0.028568338439055187	0.002667280512627533	1.3351246619521244e-4	0.011308284470345816	2.8606350946075057e-5	59382180	0.7934367398508707	0.8167705163901463	0.8267362363591232	0.9294883629978775
M301635	3	2.9620484500314608	1.7862054555133537	Caecum right	NegativeMebrane	MSEB0015	G121eI104M	B11	16019.0228	37782.81336	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	negative	6400440	6166956	103216	504862	37982	15601	16180	4537	1664	960066000	914315620	11343545	678576	188673	212121	213504	64278	0.494756	0.488918	0.599327	6166956	6160004	2629726	4766	3508425	1572	6162190	2651579	2628154	2627966	215754	2412212	215754	32499	0.3753	4693176	0.922	0.9285	15.6979	1541104	1127192	1737	2776	2672809	0.4217256077781839	retained	6400440	6166956	0.03647936704351576	0.01181538040093077	7.446363062539451e-4	0.5481537206817031	2.456081144421321e-4	2627966	0.03370924498940698	0.034985493653595066	0.08209923568265343	0.15062988403459496
M301636	75	36.21807817259435	4.10374892555691	Caecum right	Positive	MSEB0015	G121eI104C	B11	12327.51278	46664.42608	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	84510654	81954564	1082800	2476281	180444	65275	65400	35844	13925	12676598100	12254974355	39221353	4068625	683597	744504	1991022	649502	0.504967	0.500133	0.547327	81954564	81934532	79413402	10763	2500165	2349	81943801	79434367	79411053	79409008	65066046	14342962	65066046	60031134	0.7553	2684892	0.9843000000000001	0.9856	18.006	16258372	4492112	32058	422264	21204806	0.21184405082508181	retained	84510654	81954564	0.030245772325936563	0.003093996724562878	1.2735672356765812e-4	0.02958402144184093	2.779531205615803e-5	79409008	0.7699153055897544	0.7939282795769617	0.819378652860139	0.9226184421902631
M301637	1	1	1	Caecum right	NegativeReaction	MSEB0015	G121eI104R	NA	NA	NA	NA	Lid8_Covaris_500639	NA	0	15	G121e	ULV2_Half	TecanSI_A_8nt	negative	3477594	3348048	63120	251145	20320	9031	8268	2315	706	521639100	497719407	4761870	361826	114024	108679	111761	27362	0.491383	0.485618	0.604502	3348048	3344322	1294110	2549	2039281	413	3345499	1305041	1293697	1293628	132183	1161445	132183	7329	0.3232	4913439	0.9091	0.9166	15.1568	877305	576327	929	1008	1455569	0.3959461901153432	retained	3477594	3348048	0.037251617066282036	0.009128667693813597	7.329780302128426e-4	0.5864057161359262	1.1876026931263397e-4	1293628	0.03800989994806754	0.039480616765351036	0.10218007031387694	0.05544585914981503
M301638	71	32.583458217627076	4.0174236372071785	Caecum right	Positive	MSEB0015	G121eI104C	B11	12137.6993	46789.01156	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	52160790	50515242	760536	1702276	109131	37097	37762	25465	8807	7824118500	7550472230	27398884	2602018	386380	426031	1355209	434398	0.508348	0.503418	0.395792	50515242	50502250	49723578	7641	771863	1572	50507601	49730387	49722006	49720656	40573311	9147345	40573311	37457546	0.7503	2665254	0.9649	0.9679000000000001	18.0517	10313613	2451765	20432	259948	13045758	0.187935802580425	retained	52160790	50515242	0.03154760501135048	0.0035018493137597547	1.464893457326854e-4	0.014797762840631824	3.0137580354898764e-5	49720656	0.7778507764165382	0.8031894809095441	0.8160252551776469	0.9232065384064909
M301639	79	34.9347517829094	3.922787333952646	Caecum right	Positive	MSEB0015	G121eI104C	B11	NA	NA	NA	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	52957928	51449660	786012	1895517	105541	36140	38359	22895	8147	7943689200	7686463246	31652780	2358150	374446	428010	1200824	354870	0.510876	0.506763	0.367254	51449660	51438624	50501810	6296	928299	1404	51443364	50510325	50500406	50499318	40186193	10313125	40186193	37214724	0.7559999999999999	2702792	0.9595	0.9629000000000001	18.1092	10453960	2568114	21468	269538	13313080	0.19290156748100365	retained	52957928	51449660	0.028480494931750353	0.003984644817171347	1.1888682653898393e-4	0.017528990182546417	2.651161125488142e-5	50499318	0.7588324263743853	0.781077911885132	0.7957769449480486	0.9260574645625178
M301640	74	35.09427191078616	3.898945079923756	Caecum right	Positive	MSEB0015	G121eI104C	B11	12812.0456	46716.83462	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	46249392	44863702	702274	1405541	96212	32661	33559	22576	7416	6937408800	6705564723	24818608	2261281	336315	378859	1211638	334469	0.509903	0.505578	0.484798	44863702	44854150	43991054	5151	855972	1363	44858551	43998178	43989691	43988638	36297803	7690835	36297803	33564784	0.7514	2695175	0.9732999999999999	0.9756	17.9749	8582128	2276826	19364	236808	11115126	0.204840322997688	retained	46249392	44863702	0.029961258733952653	0.003577504038683723	1.1137443709530279e-4	0.01850774600453126	2.9470657689943255e-5	43988638	0.7848276794644132	0.8090683867327756	0.8251631478110325	0.924705663315215
M301641	79	34.986870217419465	3.9220183056806817	Caecum right	Positive	MSEB0015	G121eI104C	B11	NA	NA	NA	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	59819632	58206626	754472	2033779	114856	39382	40012	25995	9467	8972944800	8698881117	32775153	2747935	405782	443126	1483600	415427	0.513007	0.508971	0.414502	58206626	58194462	57434704	7082	753800	1362	58199544	57440662	57433342	57432070	47484468	9947602	47484468	44101286	0.7676000000000001	2657097	0.9676	0.9703	18.0638	11477799	2707019	24664	310723	14520205	0.1864311833062963	retained	59819632	58206626	0.026964492192128497	0.0036526640618584883	1.1838922713533243e-4	0.01260121426357153	2.2768444981406773e-5	57432070	0.7937940507557787	0.8157914530211732	0.826793601553975	0.9287518183840662
M301642	74	35.50275695486817	3.9197511572197836	Caecum right	Positive	MSEB0015	G121eI104C	B11	12937.14104	44877.33044	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	52324380	51122472	598868	1964040	108114	38713	39866	22544	6991	7848657000	7638177913	30827246	2303637	402721	434821	1187465	278630	0.505774	0.502439	0.506947	51122472	50686250	49705914	428428	973330	1171	50694044	49712920	49704743	49703900	40772394	8931506	40772394	37650524	0.7354	2680269	0.975	0.9771	18.0037	9898403	2805848	21567	273845	12999663	0.21584005677685644	retained	52324380	51122472	0.02297032473198918	0.003927709670584407	0.00818792310582562	0.018601844876136135	2.23796249472999e-5	49703900	0.7792236429748427	0.7975434755971894	0.8203057305362356	0.9234317710164383
M301643	71	32.39747029170376	4.1638556924429055	Caecum right	Positive	MSEB0015	G121eI104C	B11	12939.75016	45159.48272	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	53028608	51494486	692248	1890737	124667	46106	47059	23366	8136	7954291200	7690999246	33716987	2677642	483156	527156	1285660	381670	0.493669	0.489	0.458434	51494486	51481408	49807228	7980	1662305	1376	51486506	49819103	49805852	49804672	40904799	8899873	40904799	37587239	0.7483	2652291	0.9747	0.9769	17.9596	10507630	2933411	20452	253005	13714498	0.21389124122516187	retained	53028608	51494486	0.028930082418908678	0.004238842425079937	1.5048481001047587e-4	0.03134732482512081	2.5948257966718644e-5	49804672	0.7713722939889351	0.7943529915028184	0.8213044551322414	0.9188955799538338
M301644	0	1	0	Caecum right	NegativeCollection	MSEB0015	G121eI104Z	B11	NA	NA	NA	Lid8_Covaris_500639	NA	0	15	G121e	ULV2_Half	TecanSI_A_8nt	negative	2288510	2201396	41382	178677	13827	5958	5774	1485	610	343276500	326857097	3526910	235719	73161	76730	64156	21672	0.48685	0.480798	0.531698	2201396	2198660	811994	1939	1378759	447	2199457	819901	811547	811514	50256	761258	50256	0	0.2281	4957272	0.9231999999999999	0.9295	15.259	602817	354632	618	492	958559	0.36996366420846294	excluded	2288510	2201396	0.038065815749111866	0.01027425413624294	8.472761753280519e-4	0.6024701661779935	1.9532359482807591e-4	811514	0.021960140003757903	0.022829150230126702	0.061928691310316274	0
M301645	76	34.37419142056856	3.9954819491114115	Caecum right	Positive	MSEB0015	G121eI104C	B11	12904.57932	45706.44284	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	55452570	54092018	644156	1687178	104832	37564	38294	20932	8042	8317885500	8089450674	24704507	2283001	382789	417131	1121969	361112	0.509143	0.505513	0.478066	54092018	54070602	53413534	16900	651851	1132	54075118	53418751	53412402	53411298	44366114	9045184	44366114	41166782	0.7526	2645055	0.9734	0.9756	17.9662	10687125	2575412	23084	289335	13574956	0.18971788932501882	retained	55452570	54092018	0.024535418286294033	0.002970046534062052	3.0476495498765884e-4	0.011755108915601206	2.0413841955386377e-5	53411298	0.8000731796560556	0.8201970575399867	0.8306503616519486	0.9278879371765578
